"","x"
"31565",2
"31566",2
"31567",2
"31568",1
"31569",1
"31570",1
"31571",1
"31572",1
"31573",1
"31574",1
"31575",1
"31576",1
"31577",1
"31578",1
"31579",2
"31580",1
"31581",1
"31582",1
"31583",1
"31584",1
"31585",2
"31586",2
"31587",2
"31588",2
"31589",2
"31590",2
"31591",1
"31592",1
"31593",2
"31594",1
"31595",1
"31596",1
"31597",1
"31598",1
"31599",1
"31600",1
"31601",2
"31602",1
"31603",2
"31604",2
"31605",2
"31606",1
"31607",1
"31608",1
"31609",1
"31610",1
"31611",1
"31612",2
"31613",1
"31614",1
"31615",2
"31616",1
"31617",1
"31618",1
"31619",1
"31620",1
"31621",1
"31622",1
"31623",1
"31624",2
"31625",1
"31626",1
"31627",1
"31628",2
"31629",1
"31630",1
"31631",1
"31632",1
"31633",1
"31634",1
"31635",1
"31636",1
"31637",2
"31638",1
"31639",1
"31640",2
"31641",1
"31642",1
"31643",1
"31644",1
"31645",1
"31646",1
"31647",1
"31648",1
"31649",2
"31650",2
"31651",1
"31652",1
"31653",2
"31654",1
"31655",1
"31656",1
"31657",1
"31658",1
"31659",1
"31660",1
"31661",2
"31662",2
"31663",2
"31664",2
"31665",1
"31666",1
"31667",1
"31668",1
"31669",1
"31670",1
"31671",1
"31672",1
"31673",1
"31674",2
"31675",3
"31676",3
"31677",3
"31678",3
"31679",3
"31680",3
"31681",3
"31682",3
"31683",3
"31684",3
"31685",3
"31686",3
"31687",3
"31688",3
"31689",3
"31690",3
"31691",3
"31692",3
"31693",3
"31694",3
"31695",3
"31696",3
"31697",3
"31698",3
"31699",3
"31700",3
"31701",3
"31702",3
"31703",3
"31704",3
"31705",3
"31706",3
"31707",3
"31708",3
"31709",3
"31710",3
"31711",3
"31712",3
"31713",3
"31714",3
"31715",3
"31716",3
"31717",3
"31718",3
"31719",3
"31720",3
"31721",3
"31722",3
"31723",3
"31724",3
"31725",3
"31726",3
"31727",3
"31728",3
"31729",3
"31730",3
"31731",3
"31732",3
"31733",3
"31734",3
"31735",3
"31736",3
"31737",3
"31738",3
"31739",3
"31740",3
"31741",3
"31742",3
"31743",3
"31744",3
"31745",3
"31746",3
"31747",3
"31748",3
"31749",3
"31750",3
"31751",3
"31752",3
"31753",3
"31754",3
"31755",3
"31756",3
"31757",3
"31758",3
"31759",3
"31760",3
"31761",3
"31762",3
"31763",3
"31764",3
"31765",3
"31766",3
"31767",3
"31768",3
"31769",3
"31770",3
"31771",3
"31772",3
"31773",3
"31774",3
"31775",3
"31776",3
"31777",3
"31778",3
"31779",3
"31780",3
"31781",3
"31782",3
"31783",3
"31784",3
"31785",3
"31786",3
"31787",3
"31788",3
"31789",3
"31790",3
"31791",3
"31792",3
"31793",3
"31794",3
"31795",3
"31796",3
"31797",3
"31798",3
"31799",3
"31800",3
"31801",3
"31802",3
"31803",3
"31804",3
"31805",3
"31806",3
"31807",3
"31808",3
"31809",3
"31810",3
"31811",3
"31812",3
"31813",3
"31814",3
"31815",3
"31816",3
"31817",3
"31818",3
"31819",3
"31820",3
"31821",3
"31822",3
"31823",3
"31824",3
"31825",3
"31826",3
"31827",3
"31828",3
"31829",3
"31830",3
"31831",3
"31832",3
"31833",3
"31834",3
"31835",3
"31836",3
"31837",3
"31838",3
"31839",3
"31840",3
"31841",3
"31842",3
"31843",3
"31844",3
"31845",3
"31846",3
"31847",3
"31848",3
"31849",3
"31850",3
"31851",3
"31852",3
"31853",3
"31854",3
"31855",3
"31856",3
"31857",3
"31858",3
"31859",3
"31860",3
"31861",3
"31862",3
"31863",3
"31864",3
"31865",3
"31866",3
"31867",3
"31868",3
"31869",3
"31870",3
"31871",3
"31872",3
"31873",3
"31874",3
"31875",3
"31876",3
"31877",3
"31878",3
"31879",3
"31880",3
"31881",3
"31882",3
"31883",3
"31884",3
"31885",3
"31886",3
"31887",3
"31888",3
"31889",3
"31890",3
"31891",3
"31892",3
"31893",3
"31894",3
"31895",3
"31896",3
"31897",3
"31898",3
"31899",3
"31900",3
"31901",3
"31902",3
"31903",3
"31904",3
"31905",3
"31906",3
"31907",3
"31908",3
"31909",3
"31910",3
"31911",3
"31912",3
"31913",3
"31914",3
"31915",3
"31916",3
"31917",3
"31918",3
"31919",3
"31920",3
"31921",3
"31922",3
"31923",3
"31924",3
"31925",3
"31926",3
"31927",3
"31928",3
"31929",3
"31930",3
"31931",3
"31932",3
"31933",3
"31934",3
"31935",3
"31936",3
"31937",3
"31938",3
"31939",3
"31940",3
"31941",3
"31942",3
"31943",2
"31944",1
"31945",1
"31946",1
"31947",1
"31948",1
"31949",2
"31950",2
"31951",2
"31952",2
"31953",1
"31954",1
"31955",1
"31956",1
"31957",2
"31958",2
"31959",1
"31960",1
"31961",1
"31962",2
"31963",2
"31964",1
"31965",1
"31966",1
"31967",1
"31968",1
"31969",1
"31970",1
"31971",1
"31972",1
"31973",2
"31974",1
"31975",1
"31976",1
"31977",1
"31978",1
"31979",1
"31980",1
"31981",1
"31982",1
"31983",1
"31984",1
"31985",1
"31986",1
"31987",2
"31988",2
"31989",1
"31990",1
"31991",1
"31992",1
"31993",1
"31994",1
"31995",1
"31996",1
"31997",2
"31998",2
"31999",2
"32000",2
"32001",1
"32002",1
"32003",1
"32004",1
"32005",1
"32006",1
"32007",1
"32008",1
"32009",1
"32010",2
"32011",2
"32012",1
"32013",1
"32014",1
"32015",1
"32016",1
"32017",1
"32018",1
"32019",1
"32020",1
"32021",2
"32022",2
"32023",2
"32024",2
"32025",2
"32026",1
"32027",1
"32028",2
"32029",1
"32030",1
"32031",1
"32032",1
"32033",1
"32034",1
"32035",1
"32036",2
"32037",1
"32038",1
"32039",1
"32040",1
"32041",1
"32042",1
"32043",1
"32044",1
"32045",1
"32046",1
"32047",2
"32048",2
"32049",2
"32050",1
"32051",1
"32052",1
"32053",1
"32054",1
"32055",1
"32056",2
"32057",3
"32058",3
"32059",3
"32060",3
"32061",3
"32062",3
"32063",3
"32064",3
"32065",3
"32066",3
"32067",3
"32068",3
"32069",3
"32070",3
"32071",3
"32072",3
"32073",3
"32074",3
"32075",3
"32076",3
"32077",3
"32078",3
"32079",3
"32080",3
"32081",3
"32082",3
"32083",3
"32084",3
"32085",3
"32086",3
"32087",3
"32088",3
"32089",3
"32090",3
"32091",3
"32092",3
"32093",3
"32094",3
"32095",3
"32096",3
"32097",3
"32098",3
"32099",3
"32100",3
"32101",3
"32102",3
"32103",3
"32104",3
"32105",3
"32106",3
"32107",3
"32108",3
"32109",3
"32110",3
"32111",3
"32112",3
"32113",3
"32114",3
"32115",3
"32116",3
"32117",3
"32118",3
"32119",3
"32120",3
"32121",3
"32122",3
"32123",3
"32124",3
"32125",3
"32126",3
"32127",3
"32128",3
"32129",3
"32130",3
"32131",3
"32132",3
"32133",3
"32134",3
"32135",3
"32136",3
"32137",3
"32138",3
"32139",3
"32140",3
"32141",3
"32142",3
"32143",3
"32144",3
"32145",3
"32146",3
"32147",3
"32148",3
"32149",3
"32150",3
"32151",3
"32152",3
"32153",3
"32154",3
"32155",3
"32156",3
"32157",3
"32158",3
"32159",3
"32160",3
"32161",3
"32162",3
"32163",3
"32164",3
"32165",3
"32166",3
"32167",3
"32168",3
"32169",3
"32170",3
"32171",3
"32172",3
"32173",3
"32174",3
"32175",3
"32176",3
"32177",3
"32178",3
"32179",3
"32180",3
"32181",3
"32182",3
"32183",3
"32184",3
"32185",3
"32186",3
"32187",3
"32188",3
"32189",3
"32190",3
"32191",3
"32192",3
"32193",3
"32194",3
"32195",3
"32196",3
"32197",3
"32198",3
"32199",3
"32200",3
"32201",3
"32202",3
"32203",3
"32204",3
"32205",3
"32206",3
"32207",3
"32208",3
"32209",3
"32210",3
"32211",3
"32212",3
"32213",3
"32214",3
"32215",3
"32216",3
"32217",3
"32218",3
"32219",3
"32220",3
"32221",3
"32222",3
"32223",3
"32224",3
"32225",3
"32226",3
"32227",3
"32228",3
"32229",3
"32230",3
"32231",3
"32232",3
"32233",3
"32234",3
"32235",2
"32236",2
"32237",2
"32238",2
"32239",2
"32240",1
"32241",1
"32242",1
"32243",1
"32244",1
"32245",1
"32246",1
"32247",1
"32248",1
"32249",1
"32250",1
"32251",2
"32252",1
"32253",1
"32254",1
"32255",1
"32256",1
"32257",1
"32258",1
"32259",1
"32260",1
"32261",1
"32262",2
"32263",1
"32264",1
"32265",1
"32266",1
"32267",1
"32268",1
"32269",1
"32270",1
"32271",1
"32272",1
"32273",2
"32274",2
"32275",2
"32276",2
"32277",2
"32278",2
"32279",2
"32280",2
"32281",1
"32282",1
"32283",2
"32284",2
"32285",2
"32286",2
"32287",2
"32288",1
"32289",1
"32290",1
"32291",1
"32292",1
"32293",1
"32294",1
"32295",1
"32296",1
"32297",1
"32298",2
"32299",2
"32300",2
"32301",1
"32302",1
"32303",1
"32304",1
"32305",1
"32306",2
"32307",2
"32308",2
"32309",2
"32310",2
"32311",1
"32312",1
"32313",1
"32314",1
"32315",1
"32316",1
"32317",1
"32318",1
"32319",1
"32320",1
"32321",1
"32322",2
"32323",1
"32324",1
"32325",2
"32326",2
"32327",2
"32328",2
"32329",2
"32330",2
"32331",2
"32332",1
"32333",1
"32334",2
"32335",1
"32336",1
"32337",1
"32338",1
"32339",2
"32340",1
"32341",1
"32342",1
"32343",1
"32344",1
"32345",1
"32346",1
"32347",2
"32348",2
"32349",2
"32350",1
"32351",1
"32352",1
"32353",1
"32354",2
"32355",2
"32356",1
"32357",1
"32358",1
"32359",1
"32360",1
"32361",1
"32362",1
"32363",1
"32364",1
"32365",1
"32366",1
"32367",1
"32368",1
"32369",1
"32370",1
"32371",2
"32372",2
"32373",2
"32374",2
"32375",1
"32376",1
"32377",1
"32378",1
"32379",1
"32380",1
"32381",2
"32382",1
"32383",1
"32384",1
"32385",1
"32386",1
"32387",1
"32388",1
"32389",1
"32390",1
"32391",1
"32392",1
"32393",1
"32394",2
"32395",2
"32396",1
"32397",1
"32398",1
"32399",1
"32400",1
"32401",1
"32402",1
"32403",2
"32404",2
"32405",2
"32406",2
"32407",2
"32408",1
"32409",1
"32410",1
"32411",1
"32412",1
"32413",1
"32414",1
"32415",1
"32416",2
"32417",2
"32418",1
"32419",1
"32420",1
"32421",2
"32422",2
"32423",1
"32424",1
"32425",1
"32426",1
"32427",1
"32428",2
"32429",2
"32430",2
"32431",2
"32432",1
"32433",1
"32434",1
"32435",1
"32436",1
"32437",1
"32438",1
"32439",1
"32440",1
"32441",1
"32442",1
"32443",2
"32444",1
"32445",2
"32446",1
"32447",1
"32448",1
"32449",1
"32450",1
"32451",2
"32452",2
"32453",2
"32454",2
"32455",2
"32456",2
"32457",1
"32458",1
"32459",1
"32460",1
"32461",1
"32462",1
"32463",1
"32464",1
"32465",1
"32466",1
"32467",2
"32468",1
"32469",1
"32470",1
"32471",1
"32472",1
"32473",2
"32474",2
"32475",2
"32476",2
"32477",2
"32478",2
"32479",2
"32480",1
"32481",1
"32482",1
"32483",1
"32484",1
"32485",1
"32486",1
"32487",1
"32488",1
"32489",1
"32490",1
"32491",2
"32492",1
"32493",1
"32494",1
"32495",2
"32496",1
"32497",1
"32498",1
"32499",1
"32500",1
"32501",1
"32502",1
"32503",2
"32504",1
"32505",1
"32506",1
"32507",1
"32508",1
"32509",1
"32510",1
"32511",2
"32512",1
"32513",1
"32514",1
"32515",2
"32516",2
"32517",1
"32518",1
"32519",2
"32520",1
"32521",1
"32522",2
"32523",1
"32524",1
"32525",2
"32526",2
"32527",2
"32528",1
"32529",1
"32530",1
"32531",1
"32532",1
"32533",1
"32534",1
"32535",1
"32536",1
"32537",1
"32538",1
"32539",2
"32540",2
"32541",2
"32542",2
"32543",1
"32544",1
"32545",1
"32546",1
"32547",1
"32548",2
"32549",2
"32550",2
"32551",2
"32552",1
"32553",1
"32554",1
"32555",1
"32556",1
"32557",1
"32558",1
"32559",1
"32560",1
"32561",1
"32562",2
"32563",2
"32564",2
"32565",2
"32566",1
"32567",1
"32568",1
"32569",1
"32570",1
"32571",1
"32572",1
"32573",2
"32574",2
"32575",2
"32576",2
"32577",2
"32578",1
"32579",1
"32580",1
"32581",1
"32582",1
"32583",1
"32584",1
"32585",1
"32586",1
"32587",2
"32588",1
"32589",1
"32590",1
"32591",1
"32592",1
"32593",2
"32594",2
"32595",2
"32596",2
"32597",2
"32598",2
"32599",1
"32600",1
"32601",1
"32602",2
"32603",1
"32604",1
"32605",1
"32606",1
"32607",1
"32608",1
"32609",1
"32610",1
"32611",2
"32612",2
"32613",2
"32614",2
"32615",1
"32616",2
"32617",1
"32618",2
"32619",2
"32620",2
"32621",2
"32622",2
"32623",1
"32624",1
"32625",1
"32626",1
"32627",1
"32628",1
"32629",1
"32630",1
"32631",1
"32632",1
"32633",1
"32634",1
"32635",2
"32636",1
"32637",1
"32638",1
"32639",1
"32640",1
"32641",1
"32642",1
"32643",2
"32644",2
"32645",2
"32646",2
"32647",1
"32648",1
"32649",1
"32650",1
"32651",1
"32652",1
"32653",1
"32654",1
"32655",1
"32656",1
"32657",1
"32658",1
"32659",2
"32660",1
"32661",1
"32662",1
"32663",1
"32664",1
"32665",1
"32666",1
"32667",2
"32668",1
"32669",1
"32670",1
"32671",1
"32672",1
"32673",1
"32674",1
"32675",1
"32676",1
"32677",1
"32678",1
"32679",1
"32680",1
"32681",1
"32682",1
"32683",2
"32684",2
"32685",2
"32686",1
"32687",1
"32688",2
"32689",1
"32690",1
"32691",2
"32692",2
"32693",1
"32694",1
"32695",1
"32696",1
"32697",1
"32698",2
"32699",2
"32700",2
"32701",2
"32702",1
"32703",1
"32704",2
"32705",1
"32706",2
"32707",2
"32708",2
"32709",2
"32710",1
"32711",1
"32712",1
"32713",1
"32714",1
"32715",2
"32716",1
"32717",1
"32718",1
"32719",2
"32720",1
"32721",1
"32722",1
"32723",1
"32724",1
"32725",1
"32726",1
"32727",1
"32728",1
"32729",1
"32730",1
"32731",2
"32732",1
"32733",1
"32734",1
"32735",1
"32736",1
"32737",1
"32738",1
"32739",1
"32740",2
"32741",2
"32742",2
"32743",1
"32744",1
"32745",1
"32746",1
"32747",1
"32748",1
"32749",1
"32750",1
"32751",1
"32752",1
"32753",1
"32754",1
"32755",2
"32756",2
"32757",1
"32758",1
"32759",1
"32760",1
"32761",1
"32762",2
"32763",2
"32764",2
"32765",1
"32766",2
"32767",1
"32768",1
"32769",1
"32770",1
"32771",1
"32772",1
"32773",1
"32774",1
"32775",1
"32776",1
"32777",1
"32778",1
"32779",2
"32780",2
"32781",2
"32782",2
"32783",2
"32784",1
"32785",1
"32786",1
"32787",2
"32788",1
"32789",1
"32790",2
"32791",1
"32792",1
"32793",1
"32794",1
"32795",1
"32796",1
"32797",1
"32798",1
"32799",1
"32800",1
"32801",1
"32802",1
"32803",2
"32804",1
"32805",1
"32806",1
"32807",1
"32808",1
"32809",1
"32810",1
"32811",2
"32812",1
"32813",1
"32814",2
"32815",1
"32816",1
"32817",1
"32818",1
"32819",1
"32820",1
"32821",1
"32822",1
"32823",1
"32824",1
"32825",1
"32826",1
"32827",2
"32828",2
"32829",2
"32830",1
"32831",1
"32832",1
"32833",2
"32834",1
"32835",1
"32836",1
"32837",2
"32838",2
"32839",1
"32840",1
"32841",1
"32842",1
"32843",1
"32844",1
"32845",1
"32846",1
"32847",1
"32848",1
"32849",1
"32850",1
"32851",2
"32852",1
"32853",1
"32854",1
"32855",2
"32856",2
"32857",2
"32858",1
"32859",1
"32860",2
"32861",2
"32862",2
"32863",1
"32864",1
"32865",1
"32866",1
"32867",1
"32868",1
"32869",1
"32870",1
"32871",1
"32872",1
"32873",1
"32874",1
"32875",2
"32876",1
"32877",1
"32878",1
"32879",2
"32880",2
"32881",1
"32882",1
"32883",1
"32884",1
"32885",2
"32886",1
"32887",1
"32888",1
"32889",1
"32890",1
"32891",1
"32892",1
"32893",1
"32894",1
"32895",1
"32896",1
"32897",1
"32898",1
"32899",2
"32900",1
"32901",1
"32902",1
"32903",1
"32904",2
"32905",1
"32906",2
"32907",1
"32908",1
"32909",2
"32910",2
"32911",1
"32912",1
"32913",1
"32914",1
"32915",1
"32916",1
"32917",1
"32918",1
"32919",1
"32920",1
"32921",1
"32922",1
"32923",2
"32924",2
"32925",2
"32926",1
"32927",1
"32928",1
"32929",1
"32930",1
"32931",2
"32932",2
"32933",2
"32934",2
"32935",1
"32936",1
"32937",1
"32938",1
"32939",1
"32940",1
"32941",1
"32942",1
"32943",1
"32944",1
"32945",1
"32946",1
"32947",1
"32948",1
"32949",1
"32950",1
"32951",1
"32952",1
"32953",1
"32954",1
"32955",1
"32956",1
"32957",1
"32958",1
"32959",1
"32960",1
"32961",1
"32962",1
"32963",1
"32964",1
"32965",1
"32966",1
"32967",1
"32968",1
"32969",1
"32970",1
"32971",1
"32972",1
"32973",1
"32974",1
"32975",1
"32976",1
"32977",1
"32978",1
"32979",1
"32980",1
"32981",1
"32982",1
"32983",1
"32984",1
"32985",1
"32986",1
"32987",1
"32988",1
"32989",1
"32990",1
"32991",1
"32992",1
"32993",1
"32994",1
"32995",1
"32996",1
"32997",1
"32998",1
"32999",1
"33000",1
"33001",1
"33002",1
"33003",1
"33004",1
"33005",1
"33006",1
"33007",1
"33008",1
"33009",1
"33010",1
"33011",1
"33012",1
"33013",1
"33014",1
"33015",1
"33016",1
"33017",1
"33018",1
"33019",1
"33020",1
"33021",1
"33022",1
"33023",1
"33024",1
"33025",1
"33026",1
"33027",1
"33028",1
"33029",1
"33030",1
"33031",1
"33032",1
"33033",1
"33034",1
"33035",1
"33036",1
"33037",1
"33038",1
"33039",1
"33040",1
"33041",1
"33042",1
"33043",1
"33044",1
"33045",1
"33046",1
"33047",1
"33048",1
"33049",1
"33050",1
"33051",1
"33052",1
"33053",1
"33054",1
"33055",1
"33056",1
"33057",1
"33058",1
"33059",1
"33060",1
"33061",1
"33062",1
"33063",1
"33064",1
"33065",1
"33066",1
"33067",1
"33068",1
"33069",1
"33070",1
"33071",1
"33072",1
"33073",1
"33074",1
"33075",1
"33076",1
"33077",2
"33078",2
"33079",1
"33080",1
"33081",1
"33082",1
"33083",1
"33084",1
"33085",1
"33086",1
"33087",1
"33088",1
"33089",1
"33090",1
"33091",2
"33092",2
"33093",2
"33094",1
"33095",1
"33096",1
"33097",1
"33098",1
"33099",1
"33100",1
"33101",1
"33102",2
"33103",1
"33104",1
"33105",1
"33106",1
"33107",1
"33108",1
"33109",1
"33110",1
"33111",1
"33112",1
"33113",1
"33114",1
"33115",2
"33116",2
"33117",2
"33118",2
"33119",1
"33120",1
"33121",1
"33122",1
"33123",1
"33124",1
"33125",2
"33126",2
"33127",1
"33128",1
"33129",1
"33130",1
"33131",1
"33132",1
"33133",1
"33134",1
"33135",1
"33136",1
"33137",1
"33138",1
"33139",2
"33140",2
"33141",2
"33142",2
"33143",1
"33144",1
"33145",1
"33146",1
"33147",1
"33148",1
"33149",1
"33150",2
"33151",1
"33152",1
"33153",1
"33154",1
"33155",1
"33156",1
"33157",1
"33158",1
"33159",1
"33160",1
"33161",1
"33162",1
"33163",2
"33164",2
"33165",2
"33166",2
"33167",2
"33168",1
"33169",1
"33170",1
"33171",1
"33172",2
"33173",1
"33174",1
"33175",2
"33176",1
"33177",1
"33178",1
"33179",1
"33180",1
"33181",1
"33182",1
"33183",1
"33184",1
"33185",1
"33186",1
"33187",2
"33188",2
"33189",2
"33190",2
"33191",2
"33192",1
"33193",1
"33194",1
"33195",1
"33196",2
"33197",2
"33198",2
"33199",1
"33200",1
"33201",1
"33202",1
"33203",1
"33204",1
"33205",1
"33206",1
"33207",1
"33208",1
"33209",1
"33210",1
"33211",2
"33212",2
"33213",2
"33214",2
"33215",1
"33216",1
"33217",1
"33218",2
"33219",2
"33220",1
"33221",1
"33222",2
"33223",1
"33224",1
"33225",1
"33226",1
"33227",1
"33228",1
"33229",1
"33230",1
"33231",1
"33232",1
"33233",1
"33234",1
"33235",2
"33236",2
"33237",2
"33238",2
"33239",2
"33240",1
"33241",1
"33242",1
"33243",2
"33244",2
"33245",1
"33246",1
"33247",1
"33248",1
"33249",1
"33250",1
"33251",1
"33252",1
"33253",2
"33254",1
"33255",1
"33256",1
"33257",1
"33258",1
"33259",2
"33260",2
"33261",2
"33262",2
"33263",1
"33264",1
"33265",2
"33266",2
"33267",2
"33268",2
"33269",2
"33270",2
"33271",1
"33272",1
"33273",1
"33274",1
"33275",1
"33276",1
"33277",1
"33278",1
"33279",1
"33280",1
"33281",1
"33282",1
"33283",2
"33284",2
"33285",1
"33286",1
"33287",1
"33288",2
"33289",2
"33290",2
"33291",2
"33292",2
"33293",2
"33294",2
"33295",1
"33296",1
"33297",1
"33298",1
"33299",1
"33300",1
"33301",1
"33302",1
"33303",1
"33304",1
"33305",1
"33306",1
"33307",1
"33308",2
"33309",1
"33310",1
"33311",1
"33312",1
"33313",2
"33314",1
"33315",1
"33316",2
"33317",2
"33318",2
"33319",1
"33320",1
"33321",1
"33322",1
"33323",1
"33324",1
"33325",1
"33326",1
"33327",1
"33328",1
"33329",1
"33330",2
"33331",3
"33332",3
"33333",3
"33334",3
"33335",3
"33336",3
"33337",3
"33338",3
"33339",3
"33340",3
"33341",3
"33342",3
"33343",3
"33344",3
"33345",3
"33346",3
"33347",3
"33348",3
"33349",3
"33350",3
"33351",3
"33352",3
"33353",3
"33354",3
"33355",3
"33356",3
"33357",3
"33358",3
"33359",3
"33360",3
"33361",3
"33362",3
"33363",3
"33364",3
"33365",3
"33366",3
"33367",3
"33368",3
"33369",3
"33370",3
"33371",3
"33372",3
"33373",3
"33374",3
"33375",3
"33376",3
"33377",3
"33378",3
"33379",3
"33380",3
"33381",3
"33382",3
"33383",3
"33384",3
"33385",3
"33386",3
"33387",3
"33388",3
"33389",3
"33390",3
"33391",3
"33392",3
"33393",3
"33394",3
"33395",3
"33396",3
"33397",3
"33398",3
"33399",3
"33400",3
"33401",3
"33402",3
"33403",3
"33404",3
"33405",3
"33406",3
"33407",3
"33408",3
"33409",3
"33410",3
"33411",3
"33412",3
"33413",3
"33414",3
"33415",3
"33416",3
"33417",3
"33418",3
"33419",3
"33420",3
"33421",3
"33422",3
"33423",3
"33424",3
"33425",3
"33426",3
"33427",3
"33428",3
"33429",3
"33430",3
"33431",3
"33432",3
"33433",3
"33434",3
"33435",3
"33436",3
"33437",3
"33438",3
"33439",3
"33440",3
"33441",3
"33442",3
"33443",3
"33444",3
"33445",3
"33446",3
"33447",3
"33448",3
"33449",3
"33450",3
"33451",3
"33452",3
"33453",3
"33454",3
"33455",3
"33456",3
"33457",3
"33458",3
"33459",3
"33460",3
"33461",3
"33462",3
"33463",3
"33464",3
"33465",3
"33466",3
"33467",3
"33468",3
"33469",3
"33470",3
"33471",3
"33472",3
"33473",3
"33474",3
"33475",3
"33476",3
"33477",3
"33478",3
"33479",3
"33480",3
"33481",3
"33482",3
"33483",3
"33484",3
"33485",3
"33486",3
"33487",3
"33488",3
"33489",3
"33490",3
"33491",3
"33492",3
"33493",3
"33494",3
"33495",3
"33496",3
"33497",3
"33498",3
"33499",3
"33500",3
"33501",3
"33502",3
"33503",3
"33504",3
"33505",3
"33506",3
"33507",3
"33508",3
"33509",3
"33510",3
"33511",3
"33512",3
"33513",3
"33514",3
"33515",3
"33516",3
"33517",3
"33518",3
"33519",3
"33520",3
"33521",3
"33522",3
"33523",3
"33524",3
"33525",3
"33526",3
"33527",3
"33528",3
"33529",3
"33530",3
"33531",3
"33532",3
"33533",3
"33534",3
"33535",3
"33536",3
"33537",3
"33538",3
"33539",3
"33540",3
"33541",3
"33542",3
"33543",3
"33544",3
"33545",3
"33546",3
"33547",3
"33548",3
"33549",3
"33550",3
"33551",3
"33552",3
"33553",3
"33554",3
"33555",2
"33556",2
"33557",2
"33558",2
"33559",1
"33560",1
"33561",1
"33562",1
"33563",1
"33564",1
"33565",1
"33566",1
"33567",1
"33568",1
"33569",1
"33570",2
"33571",2
"33572",1
"33573",1
"33574",1
"33575",1
"33576",2
"33577",2
"33578",2
"33579",2
"33580",2
"33581",2
"33582",2
"33583",1
"33584",2
"33585",1
"33586",1
"33587",1
"33588",1
"33589",1
"33590",1
"33591",1
"33592",1
"33593",1
"33594",2
"33595",2
"33596",2
"33597",2
"33598",1
"33599",1
"33600",1
"33601",1
"33602",2
"33603",2
"33604",1
"33605",1
"33606",2
"33607",2
"33608",2
"33609",1
"33610",1
"33611",1
"33612",1
"33613",1
"33614",1
"33615",1
"33616",1
"33617",1
"33618",2
"33619",2
"33620",2
"33621",2
"33622",1
"33623",1
"33624",1
"33625",1
"33626",1
"33627",1
"33628",1
"33629",1
"33630",1
"33631",1
"33632",1
"33633",1
"33634",1
"33635",1
"33636",1
"33637",1
"33638",1
"33639",1
"33640",1
"33641",1
"33642",1
"33643",1
"33644",1
"33645",1
"33646",1
"33647",1
"33648",1
"33649",1
"33650",1
"33651",1
"33652",1
"33653",1
"33654",1
"33655",1
"33656",1
"33657",1
"33658",1
"33659",1
"33660",1
"33661",1
"33662",1
"33663",1
"33664",1
"33665",1
"33666",1
"33667",1
"33668",1
"33669",1
"33670",1
"33671",1
"33672",1
"33673",1
"33674",1
"33675",1
"33676",1
"33677",1
"33678",1
"33679",1
"33680",1
"33681",1
"33682",1
"33683",1
"33684",1
"33685",1
"33686",1
"33687",1
"33688",1
"33689",1
"33690",1
"33691",1
"33692",1
"33693",1
"33694",1
"33695",1
"33696",1
"33697",1
"33698",1
"33699",1
"33700",1
"33701",1
"33702",1
"33703",1
"33704",1
"33705",1
"33706",1
"33707",1
"33708",1
"33709",1
"33710",1
"33711",1
"33712",1
"33713",1
"33714",1
"33715",1
"33716",1
"33717",1
"33718",1
"33719",1
"33720",1
"33721",1
"33722",1
"33723",1
"33724",2
"33725",2
"33726",2
"33727",1
"33728",1
"33729",2
"33730",1
"33731",1
"33732",1
